,Race,Age,Gender,Location,Year,Count,Population
544,Asian,15–19,M,A2,2014,0.0,5.0
545,Asian,15–19,M,A2,2015,1.0,5.0
546,Asian,15–19,M,A6,2010,3.0,78.0
547,Asian,15–19,M,A6,2011,0.0,72.0
548,Asian,15–19,M,A6,2012,6.0,64.0
549,Asian,15–19,M,A6,2013,1.0,65.0
550,Asian,15–19,M,A6,2014,1.0,60.0
551,Asian,15–19,M,A6,2015,3.0,72.0
552,Asian,15–19,M,F3,2010,2.0,57.0
553,Asian,15–19,M,F3,2011,2.0,50.0
554,Asian,15–19,M,F3,2012,6.0,49.0
555,Asian,15–19,M,F3,2013,4.0,52.0
556,Asian,15–19,M,F3,2014,9.0,47.0
557,Asian,15–19,M,F3,2015,3.0,48.0
558,Asian,15–19,M,G2,2010,2.0,31.0
559,Asian,15–19,M,G2,2011,0.0,28.0
560,Asian,15–19,M,G2,2012,2.0,34.0
561,Asian,15–19,M,G2,2013,3.0,37.0
562,Asian,15–19,M,G2,2014,2.0,32.0
563,Asian,15–19,M,G2,2015,3.0,31.0
564,Asian,15–19,M,B1,2010,4.0,198.0
565,Asian,15–19,M,B1,2011,3.0,195.0
566,Asian,15–19,M,B1,2012,3.0,194.0
567,Asian,15–19,M,B1,2013,1.0,209.0
568,Asian,15–19,M,B1,2014,0.0,211.0
569,Asian,15–19,M,B1,2015,0.0,213.0
570,Asian,15–19,M,B7,2010,3.0,34.0
571,Asian,15–19,M,B7,2011,5.0,28.0
572,Asian,15–19,M,B7,2012,1.0,31.0
573,Asian,15–19,M,B7,2013,1.0,24.0
574,Asian,15–19,M,B7,2014,0.0,20.0
575,Asian,15–19,M,B7,2015,1.0,19.0
576,Asian,15–19,M,C2,2010,4.0,52.0
577,Asian,15–19,M,C2,2011,2.0,51.0
578,Asian,15–19,M,C2,2012,0.0,53.0
579,Asian,15–19,M,C2,2013,0.0,60.0
580,Asian,15–19,M,C2,2014,1.0,65.0
581,Asian,15–19,M,C2,2015,0.0,72.0
582,Asian,15–19,M,D3,2010,2.0,17.0
583,Asian,15–19,M,D3,2011,2.0,14.0
584,Asian,15–19,M,D3,2012,4.0,13.0
585,Asian,15–19,M,D3,2013,0.0,14.0
586,Asian,15–19,M,D3,2014,1.0,17.0
587,Asian,15–19,M,D3,2015,0.0,19.0
588,Asian,15–19,M,A1,2010,0.0,10.0
589,Asian,15–19,M,A1,2011,3.0,9.0
590,Asian,15–19,M,A1,2012,2.0,7.0
591,Asian,15–19,M,A1,2013,2.0,7.0
592,Asian,15–19,M,A1,2014,2.0,8.0
593,Asian,15–19,M,A1,2015,3.0,6.0
594,Asian,15–19,M,D2,2010,28.0,819.0
595,Asian,15–19,M,D2,2011,11.0,832.0
596,Asian,15–19,M,D2,2012,19.0,858.0
597,Asian,15–19,M,D2,2013,16.0,870.0
598,Asian,15–19,M,D2,2014,10.0,891.0
599,Asian,15–19,M,D2,2015,18.0,875.0
600,Asian,15–19,M,A5,2010,5.0,109.0
601,Asian,15–19,M,A5,2011,2.0,110.0
602,Asian,15–19,M,A5,2012,1.0,123.0
603,Asian,15–19,M,A5,2013,4.0,136.0
604,Asian,15–19,M,A5,2014,8.0,129.0
605,Asian,15–19,M,A5,2015,6.0,137.0
618,Asian,15–19,M,F2,2010,1.0,25.0
619,Asian,15–19,M,F2,2011,1.0,23.0
620,Asian,15–19,M,F2,2012,2.0,27.0
621,Asian,15–19,M,F2,2013,2.0,25.0
622,Asian,15–19,M,F2,2014,0.0,23.0
623,Asian,15–19,M,F2,2015,4.0,19.0
624,Asian,15–19,M,D4,2010,0.0,5.0
625,Asian,15–19,M,D4,2011,0.0,3.0
626,Asian,15–19,M,D4,2012,0.0,4.0
627,Asian,15–19,M,D4,2013,1.0,2.0
628,Asian,15–19,M,D4,2014,1.0,1.0
629,Asian,15–19,M,D4,2015,1.0,4.0
630,Asian,15–19,M,B3,2010,4.0,146.0
631,Asian,15–19,M,B3,2011,2.0,124.0
632,Asian,15–19,M,B3,2012,2.0,136.0
633,Asian,15–19,M,B3,2013,0.0,142.0
634,Asian,15–19,M,B3,2014,2.0,121.0
635,Asian,15–19,M,B3,2015,4.0,127.0
636,Asian,15–19,M,B2,2010,1.0,11.0
637,Asian,15–19,M,B2,2011,2.0,15.0
638,Asian,15–19,M,B2,2012,0.0,16.0
639,Asian,15–19,M,B2,2013,1.0,16.0
640,Asian,15–19,M,B2,2014,1.0,16.0
641,Asian,15–19,M,B2,2015,1.0,13.0
642,Asian,15–19,M,H4,2010,2.0,21.0
643,Asian,15–19,M,H4,2011,7.0,21.0
644,Asian,15–19,M,H4,2012,3.0,23.0
645,Asian,15–19,M,H4,2013,2.0,23.0
646,Asian,15–19,M,H4,2014,2.0,28.0
647,Asian,15–19,M,H4,2015,1.0,32.0
648,Asian,15–19,M,D6,2010,11.0,61.0
649,Asian,15–19,M,D6,2011,7.0,61.0
650,Asian,15–19,M,D6,2012,7.0,64.0
651,Asian,15–19,M,D6,2013,5.0,61.0
652,Asian,15–19,M,D6,2014,4.0,70.0
653,Asian,15–19,M,D6,2015,5.0,75.0
654,Asian,15–19,M,B4,2010,1.0,21.0
655,Asian,15–19,M,B4,2011,1.0,27.0
656,Asian,15–19,M,B4,2012,2.0,35.0
657,Asian,15–19,M,B4,2013,1.0,43.0
658,Asian,15–19,M,B4,2014,4.0,43.0
659,Asian,15–19,M,B4,2015,1.0,52.0
660,Asian,15–19,M,G6,2010,2.0,18.0
661,Asian,15–19,M,G6,2011,4.0,18.0
662,Asian,15–19,M,G6,2012,1.0,20.0
663,Asian,15–19,M,G6,2013,4.0,27.0
664,Asian,15–19,M,G6,2014,0.0,24.0
665,Asian,15–19,M,G6,2015,3.0,30.0
666,Asian,15–19,M,C8,2010,2.0,15.0
667,Asian,15–19,M,C8,2011,0.0,15.0
668,Asian,15–19,M,C8,2012,1.0,16.0
669,Asian,15–19,M,C8,2013,1.0,17.0
670,Asian,15–19,M,C8,2014,1.0,20.0
671,Asian,15–19,M,C8,2015,0.0,22.0
672,Asian,15–19,M,E7,2010,0.0,10.0
673,Asian,15–19,M,E7,2011,0.0,14.0
674,Asian,15–19,M,E7,2012,0.0,16.0
675,Asian,15–19,M,E7,2013,3.0,14.0
676,Asian,15–19,M,E7,2014,4.0,16.0
677,Asian,15–19,M,E7,2015,6.0,14.0
678,Asian,15–19,M,D7,2010,6.0,411.0
679,Asian,15–19,M,D7,2011,5.0,439.0
680,Asian,15–19,M,D7,2012,1.0,474.0
681,Asian,15–19,M,D7,2013,4.0,486.0
682,Asian,15–19,M,D7,2014,4.0,504.0
683,Asian,15–19,M,D7,2015,12.0,517.0
684,Asian,20–29,F,F4,2010,29.0,313.0
685,Asian,20–29,F,F4,2011,22.0,324.0
686,Asian,20–29,F,F4,2012,25.0,346.0
687,Asian,20–29,F,F4,2013,9.0,364.0
688,Asian,20–29,F,F4,2014,24.0,341.0
689,Asian,20–29,F,F4,2015,22.0,371.0
690,Asian,20–29,F,C3,2010,59.0,3514.0
691,Asian,20–29,F,C3,2011,53.0,3679.0
692,Asian,20–29,F,C3,2012,61.0,3778.0
693,Asian,20–29,F,C3,2013,66.0,3910.0
694,Asian,20–29,F,C3,2014,69.0,4170.0
695,Asian,20–29,F,C3,2015,41.0,4338.0
696,Asian,20–29,F,E5,2010,7.0,39.0
697,Asian,20–29,F,E5,2011,5.0,42.0
698,Asian,20–29,F,E5,2012,6.0,47.0
699,Asian,20–29,F,E5,2013,6.0,47.0
700,Asian,20–29,F,E5,2014,3.0,47.0
701,Asian,20–29,F,E5,2015,3.0,41.0
702,Asian,20–29,F,H6,2010,6.0,105.0
703,Asian,20–29,F,H6,2011,9.0,129.0
704,Asian,20–29,F,H6,2012,9.0,129.0
705,Asian,20–29,F,H6,2013,2.0,148.0
706,Asian,20–29,F,H6,2014,7.0,153.0
707,Asian,20–29,F,H6,2015,3.0,181.0
708,Asian,20–29,F,E4,2010,22.0,594.0
709,Asian,20–29,F,E4,2011,24.0,617.0
710,Asian,20–29,F,E4,2012,11.0,605.0
711,Asian,20–29,F,E4,2013,16.0,640.0
712,Asian,20–29,F,E4,2014,10.0,663.0
713,Asian,20–29,F,E4,2015,14.0,666.0
714,Asian,20–29,F,H1,2010,20.0,195.0
715,Asian,20–29,F,H1,2011,18.0,196.0
716,Asian,20–29,F,H1,2012,28.0,186.0
717,Asian,20–29,F,H1,2013,27.0,203.0
718,Asian,20–29,F,H1,2014,4.0,211.0
719,Asian,20–29,F,H1,2015,11.0,210.0
720,Asian,20–29,F,A4,2010,4.0,31.0
721,Asian,20–29,F,A4,2011,5.0,27.0
722,Asian,20–29,F,A4,2012,7.0,28.0
723,Asian,20–29,F,A4,2013,5.0,32.0
724,Asian,20–29,F,A4,2014,6.0,29.0
725,Asian,20–29,F,A4,2015,15.0,21.0
726,Asian,20–29,F,G5,2010,8.0,57.0
727,Asian,20–29,F,G5,2011,11.0,47.0
728,Asian,20–29,F,G5,2012,18.0,50.0
729,Asian,20–29,F,G5,2013,15.0,60.0
730,Asian,20–29,F,G5,2014,15.0,58.0
731,Asian,20–29,F,G5,2015,7.0,57.0
732,Asian,20–29,F,D1,2010,17.0,49.0
733,Asian,20–29,F,D1,2011,8.0,51.0
734,Asian,20–29,F,D1,2012,12.0,60.0
735,Asian,20–29,F,D1,2013,9.0,57.0
736,Asian,20–29,F,D1,2014,4.0,48.0
737,Asian,20–29,F,D1,2015,0.0,63.0
738,Asian,20–29,F,A3,2010,10.0,57.0
739,Asian,20–29,F,A3,2011,6.0,80.0
740,Asian,20–29,F,A3,2012,8.0,102.0
741,Asian,20–29,F,A3,2013,9.0,124.0
742,Asian,20–29,F,A3,2014,8.0,158.0
743,Asian,20–29,F,A3,2015,7.0,179.0
744,Asian,20–29,F,H5,2010,35.0,4303.0
745,Asian,20–29,F,H5,2011,49.0,4551.0
746,Asian,20–29,F,H5,2012,51.0,4695.0
747,Asian,20–29,F,H5,2013,54.0,4832.0
748,Asian,20–29,F,H5,2014,59.0,5039.0
749,Asian,20–29,F,H5,2015,53.0,5207.0
750,Asian,20–29,F,E1,2010,20.0,169.0
751,Asian,20–29,F,E1,2011,22.0,165.0
752,Asian,20–29,F,E1,2012,15.0,182.0
753,Asian,20–29,F,E1,2013,20.0,178.0
754,Asian,20–29,F,E1,2014,12.0,186.0
755,Asian,20–29,F,E1,2015,14.0,182.0
756,Asian,20–29,F,G3,2010,4.0,85.0
757,Asian,20–29,F,G3,2011,6.0,82.0
758,Asian,20–29,F,G3,2012,6.0,88.0
759,Asian,20–29,F,G3,2013,18.0,103.0
760,Asian,20–29,F,G3,2014,11.0,88.0
761,Asian,20–29,F,G3,2015,14.0,88.0
762,Asian,20–29,F,F1,2010,22.0,282.0
763,Asian,20–29,F,F1,2011,31.0,303.0
764,Asian,20–29,F,F1,2012,24.0,326.0
765,Asian,20–29,F,F1,2013,31.0,347.0
766,Asian,20–29,F,F1,2014,31.0,352.0
767,Asian,20–29,F,F1,2015,14.0,364.0
768,Asian,20–29,F,B6,2010,4.0,293.0
769,Asian,20–29,F,B6,2011,9.0,320.0
770,Asian,20–29,F,B6,2012,7.0,346.0
771,Asian,20–29,F,B6,2013,6.0,366.0
772,Asian,20–29,F,B6,2014,11.0,379.0
773,Asian,20–29,F,B6,2015,8.0,406.0
774,Asian,20–29,F,B5,2010,7.0,14.0
775,Asian,20–29,F,B5,2011,14.0,25.0
776,Asian,20–29,F,B5,2012,8.0,45.0
777,Asian,20–29,F,B5,2013,6.0,65.0
778,Asian,20–29,F,B5,2014,11.0,84.0
779,Asian,20–29,F,B5,2015,14.0,105.0
780,Asian,20–29,F,A8,2010,2.0,53.0
781,Asian,20–29,F,A8,2011,5.0,60.0
782,Asian,20–29,F,A8,2012,8.0,76.0
783,Asian,20–29,F,A8,2013,3.0,89.0
784,Asian,20–29,F,A8,2014,8.0,96.0
785,Asian,20–29,F,A8,2015,9.0,97.0
786,Asian,20–29,F,G1,2010,9.0,19.0
787,Asian,20–29,F,G1,2011,5.0,17.0
788,Asian,20–29,F,G1,2012,3.0,19.0
789,Asian,20–29,F,G1,2013,0.0,27.0
790,Asian,20–29,F,G1,2014,4.0,31.0
791,Asian,20–29,F,G1,2015,4.0,29.0
792,Asian,20–29,F,G4,2010,4.0,170.0
793,Asian,20–29,F,G4,2011,5.0,196.0
794,Asian,20–29,F,G4,2012,5.0,207.0
795,Asian,20–29,F,G4,2013,7.0,215.0
796,Asian,20–29,F,G4,2014,16.0,237.0
797,Asian,20–29,F,G4,2015,15.0,241.0
798,Asian,20–29,F,C1,2010,8.0,77.0
799,Asian,20–29,F,C1,2011,5.0,73.0
800,Asian,20–29,F,C1,2012,8.0,64.0
801,Asian,20–29,F,C1,2013,10.0,72.0
802,Asian,20–29,F,C1,2014,8.0,64.0
803,Asian,20–29,F,C1,2015,6.0,75.0
804,Asian,20–29,F,A7,2010,5.0,7.0
805,Asian,20–29,F,A7,2011,5.0,12.0
806,Asian,20–29,F,A7,2012,5.0,14.0
807,Asian,20–29,F,A7,2013,6.0,21.0
808,Asian,20–29,F,A7,2014,8.0,30.0
809,Asian,20–29,F,A7,2015,3.0,39.0
810,Asian,20–29,F,D5,2010,19.0,158.0
811,Asian,20–29,F,D5,2011,17.0,162.0
812,Asian,20–29,F,D5,2012,27.0,178.0
813,Asian,20–29,F,D5,2013,17.0,169.0
814,Asian,20–29,F,D5,2014,15.0,183.0
815,Asian,20–29,F,D5,2015,19.0,194.0
816,Asian,20–29,F,H2,2010,4.0,48.0
817,Asian,20–29,F,H2,2011,5.0,56.0
818,Asian,20–29,F,H2,2012,4.0,52.0
819,Asian,20–29,F,H2,2013,3.0,60.0
820,Asian,20–29,F,H2,2014,3.0,54.0
821,Asian,20–29,F,H2,2015,6.0,46.0
822,Asian,20–29,F,H3,2010,10.0,164.0
823,Asian,20–29,F,H3,2011,16.0,176.0
824,Asian,20–29,F,H3,2012,23.0,189.0
825,Asian,20–29,F,H3,2013,11.0,210.0
826,Asian,20–29,F,H3,2014,4.0,237.0
827,Asian,20–29,F,H3,2015,9.0,260.0
828,Asian,20–29,F,C7,2010,20.0,1913.0
829,Asian,20–29,F,C7,2011,23.0,1884.0
830,Asian,20–29,F,C7,2012,25.0,1916.0
831,Asian,20–29,F,C7,2013,13.0,1836.0
832,Asian,20–29,F,C7,2014,11.0,1908.0
833,Asian,20–29,F,C7,2015,11.0,1988.0
834,Asian,20–29,F,E6,2010,36.0,244.0
835,Asian,20–29,F,E6,2011,17.0,251.0
836,Asian,20–29,F,E6,2012,40.0,260.0
837,Asian,20–29,F,E6,2013,24.0,256.0
838,Asian,20–29,F,E6,2014,27.0,278.0
839,Asian,20–29,F,E6,2015,21.0,311.0
840,Asian,20–29,F,C5,2010,4.0,63.0
841,Asian,20–29,F,C5,2011,1.0,52.0
842,Asian,20–29,F,C5,2012,0.0,52.0
843,Asian,20–29,F,C5,2013,4.0,54.0
844,Asian,20–29,F,C5,2014,0.0,46.0
845,Asian,20–29,F,C5,2015,4.0,43.0
846,Asian,20–29,F,B8,2010,10.0,136.0
847,Asian,20–29,F,B8,2011,20.0,137.0
848,Asian,20–29,F,B8,2012,20.0,137.0
849,Asian,20–29,F,B8,2013,21.0,149.0
850,Asian,20–29,F,B8,2014,21.0,139.0
851,Asian,20–29,F,B8,2015,17.0,133.0
852,Asian,20–29,F,E3,2010,34.0,95.0
853,Asian,20–29,F,E3,2011,26.0,92.0
854,Asian,20–29,F,E3,2012,18.0,92.0
855,Asian,20–29,F,E3,2013,15.0,109.0
856,Asian,20–29,F,E3,2014,16.0,103.0
857,Asian,20–29,F,E3,2015,21.0,104.0
858,Asian,20–29,F,F5,2010,57.0,544.0
859,Asian,20–29,F,F5,2011,53.0,609.0
860,Asian,20–29,F,F5,2012,60.0,634.0
861,Asian,20–29,F,F5,2013,56.0,682.0
862,Asian,20–29,F,F5,2014,66.0,715.0
863,Asian,20–29,F,F5,2015,44.0,719.0
864,Asian,20–29,F,E2,2010,14.0,149.0
865,Asian,20–29,F,E2,2011,16.0,133.0
866,Asian,20–29,F,E2,2012,10.0,148.0
867,Asian,20–29,F,E2,2013,9.0,143.0
868,Asian,20–29,F,E2,2014,10.0,146.0
869,Asian,20–29,F,E2,2015,17.0,139.0
870,Asian,20–29,F,C4,2010,14.0,44.0
871,Asian,20–29,F,C4,2011,11.0,40.0
872,Asian,20–29,F,C4,2012,13.0,45.0
873,Asian,20–29,F,C4,2013,4.0,51.0
874,Asian,20–29,F,C4,2014,6.0,55.0
875,Asian,20–29,F,C4,2015,9.0,38.0
876,Asian,20–29,F,C6,2010,13.0,65.0
877,Asian,20–29,F,C6,2011,12.0,60.0
878,Asian,20–29,F,C6,2012,17.0,62.0
879,Asian,20–29,F,C6,2013,11.0,67.0
880,Asian,20–29,F,C6,2014,16.0,91.0
881,Asian,20–29,F,C6,2015,11.0,79.0
882,Asian,20–29,F,A2,2010,2.0,16.0
883,Asian,20–29,F,A2,2011,3.0,16.0
884,Asian,20–29,F,A2,2012,3.0,16.0
885,Asian,20–29,F,A2,2013,1.0,7.0
886,Asian,20–29,F,A2,2014,2.0,11.0
887,Asian,20–29,F,A2,2015,3.0,10.0
888,Asian,20–29,F,A6,2010,8.0,198.0
889,Asian,20–29,F,A6,2011,6.0,194.0
890,Asian,20–29,F,A6,2012,2.0,213.0
891,Asian,20–29,F,A6,2013,6.0,215.0
892,Asian,20–29,F,A6,2014,4.0,221.0
893,Asian,20–29,F,A6,2015,4.0,233.0
894,Asian,20–29,F,F3,2010,7.0,113.0
895,Asian,20–29,F,F3,2011,10.0,114.0
896,Asian,20–29,F,F3,2012,14.0,119.0
897,Asian,20–29,F,F3,2013,14.0,121.0
898,Asian,20–29,F,F3,2014,17.0,110.0
899,Asian,20–29,F,F3,2015,14.0,127.0
900,Asian,20–29,F,G2,2010,9.0,42.0
901,Asian,20–29,F,G2,2011,11.0,44.0
902,Asian,20–29,F,G2,2012,9.0,45.0
903,Asian,20–29,F,G2,2013,9.0,45.0
904,Asian,20–29,F,G2,2014,14.0,46.0
905,Asian,20–29,F,G2,2015,14.0,50.0
906,Asian,20–29,F,B1,2010,11.0,635.0
907,Asian,20–29,F,B1,2011,9.0,721.0
908,Asian,20–29,F,B1,2012,6.0,705.0
909,Asian,20–29,F,B1,2013,2.0,724.0
910,Asian,20–29,F,B1,2014,0.0,744.0
911,Asian,20–29,F,B1,2015,0.0,721.0
912,Asian,20–29,F,B7,2010,4.0,119.0
913,Asian,20–29,F,B7,2011,3.0,120.0
914,Asian,20–29,F,B7,2012,10.0,110.0
915,Asian,20–29,F,B7,2013,7.0,93.0
916,Asian,20–29,F,B7,2014,6.0,89.0
917,Asian,20–29,F,B7,2015,6.0,89.0
918,Asian,20–29,F,C2,2010,7.0,132.0
919,Asian,20–29,F,C2,2011,2.0,129.0
920,Asian,20–29,F,C2,2012,0.0,125.0
921,Asian,20–29,F,C2,2013,2.0,133.0
922,Asian,20–29,F,C2,2014,1.0,154.0
923,Asian,20–29,F,C2,2015,2.0,169.0
924,Asian,20–29,F,D3,2010,9.0,30.0
925,Asian,20–29,F,D3,2011,5.0,27.0
926,Asian,20–29,F,D3,2012,4.0,30.0
927,Asian,20–29,F,D3,2013,7.0,28.0
928,Asian,20–29,F,D3,2014,3.0,33.0
929,Asian,20–29,F,D3,2015,2.0,31.0
930,Asian,20–29,F,A1,2010,7.0,43.0
931,Asian,20–29,F,A1,2011,12.0,43.0
932,Asian,20–29,F,A1,2012,11.0,38.0
933,Asian,20–29,F,A1,2013,10.0,30.0
934,Asian,20–29,F,A1,2014,12.0,34.0
935,Asian,20–29,F,A1,2015,14.0,40.0
936,Asian,20–29,F,D2,2010,46.0,1710.0
937,Asian,20–29,F,D2,2011,33.0,1851.0
938,Asian,20–29,F,D2,2012,23.0,1876.0
939,Asian,20–29,F,D2,2013,37.0,1936.0
940,Asian,20–29,F,D2,2014,31.0,2030.0
941,Asian,20–29,F,D2,2015,30.0,2010.0
942,Asian,20–29,F,A5,2010,9.0,375.0
943,Asian,20–29,F,A5,2011,6.0,381.0
944,Asian,20–29,F,A5,2012,12.0,379.0
945,Asian,20–29,F,A5,2013,12.0,394.0
946,Asian,20–29,F,A5,2014,18.0,425.0
947,Asian,20–29,F,A5,2015,17.0,428.0
960,Asian,20–29,F,F2,2010,8.0,41.0
961,Asian,20–29,F,F2,2011,5.0,37.0
962,Asian,20–29,F,F2,2012,4.0,33.0
963,Asian,20–29,F,F2,2013,11.0,32.0
964,Asian,20–29,F,F2,2014,13.0,39.0
965,Asian,20–29,F,F2,2015,15.0,34.0
966,Asian,20–29,F,D4,2010,0.0,7.0
967,Asian,20–29,F,D4,2011,2.0,12.0
968,Asian,20–29,F,D4,2012,2.0,15.0
969,Asian,20–29,F,D4,2013,3.0,20.0
970,Asian,20–29,F,D4,2014,5.0,26.0
971,Asian,20–29,F,D4,2015,3.0,31.0
972,Asian,20–29,F,B3,2010,14.0,384.0
973,Asian,20–29,F,B3,2011,14.0,367.0
974,Asian,20–29,F,B3,2012,8.0,398.0
975,Asian,20–29,F,B3,2013,11.0,416.0
976,Asian,20–29,F,B3,2014,10.0,437.0
977,Asian,20–29,F,B3,2015,12.0,487.0
978,Asian,20–29,F,B2,2010,2.0,39.0
979,Asian,20–29,F,B2,2011,1.0,42.0
980,Asian,20–29,F,B2,2012,4.0,44.0
981,Asian,20–29,F,B2,2013,4.0,40.0
982,Asian,20–29,F,B2,2014,2.0,40.0
983,Asian,20–29,F,B2,2015,2.0,33.0
984,Asian,20–29,F,H4,2010,4.0,42.0
985,Asian,20–29,F,H4,2011,6.0,50.0
986,Asian,20–29,F,H4,2012,9.0,49.0
987,Asian,20–29,F,H4,2013,8.0,54.0
988,Asian,20–29,F,H4,2014,4.0,68.0
989,Asian,20–29,F,H4,2015,2.0,63.0
990,Asian,20–29,F,D6,2010,14.0,103.0
991,Asian,20–29,F,D6,2011,16.0,105.0
992,Asian,20–29,F,D6,2012,22.0,107.0
993,Asian,20–29,F,D6,2013,15.0,121.0
994,Asian,20–29,F,D6,2014,23.0,139.0
995,Asian,20–29,F,D6,2015,17.0,155.0
996,Asian,20–29,F,B4,2010,7.0,48.0
997,Asian,20–29,F,B4,2011,18.0,48.0
998,Asian,20–29,F,B4,2012,10.0,48.0
999,Asian,20–29,F,B4,2013,7.0,52.0
1000,Asian,20–29,F,B4,2014,8.0,47.0
1001,Asian,20–29,F,B4,2015,13.0,46.0
1002,Asian,20–29,F,G6,2010,3.0,36.0
1003,Asian,20–29,F,G6,2011,9.0,33.0
1004,Asian,20–29,F,G6,2012,10.0,26.0
1005,Asian,20–29,F,G6,2013,6.0,29.0
1006,Asian,20–29,F,G6,2014,12.0,38.0
1007,Asian,20–29,F,G6,2015,5.0,46.0
1008,Asian,20–29,F,C8,2010,4.0,28.0
1009,Asian,20–29,F,C8,2011,4.0,33.0
1010,Asian,20–29,F,C8,2012,2.0,38.0
1011,Asian,20–29,F,C8,2013,3.0,36.0
1012,Asian,20–29,F,C8,2014,1.0,45.0
1013,Asian,20–29,F,C8,2015,4.0,48.0
1014,Asian,20–29,F,E7,2010,0.0,16.0
1015,Asian,20–29,F,E7,2011,1.0,17.0
1016,Asian,20–29,F,E7,2012,8.0,18.0
1017,Asian,20–29,F,E7,2013,9.0,19.0
1018,Asian,20–29,F,E7,2014,10.0,22.0
1019,Asian,20–29,F,E7,2015,21.0,30.0
1020,Asian,20–29,F,D7,2010,10.0,1061.0
1021,Asian,20–29,F,D7,2011,19.0,1087.0
1022,Asian,20–29,F,D7,2012,2.0,1152.0
1023,Asian,20–29,F,D7,2013,15.0,1154.0
1024,Asian,20–29,F,D7,2014,23.0,1220.0
1025,Asian,20–29,F,D7,2015,30.0,1275.0
1026,Asian,20–29,M,F4,2010,85.0,276.0
1027,Asian,20–29,M,F4,2011,73.0,338.0
1028,Asian,20–29,M,F4,2012,46.0,326.0
1029,Asian,20–29,M,F4,2013,39.0,331.0
1030,Asian,20–29,M,F4,2014,44.0,314.0
1031,Asian,20–29,M,F4,2015,39.0,308.0
1032,Asian,20–29,M,C3,2010,113.0,3654.0
1033,Asian,20–29,M,C3,2011,121.0,3784.0
1034,Asian,20–29,M,C3,2012,106.0,3997.0
1035,Asian,20–29,M,C3,2013,147.0,4220.0
1036,Asian,20–29,M,C3,2014,102.0,4428.0
1037,Asian,20–29,M,C3,2015,90.0,4604.0
1038,Asian,20–29,M,E5,2010,20.0,43.0
1039,Asian,20–29,M,E5,2011,11.0,38.0
1040,Asian,20–29,M,E5,2012,18.0,47.0
1041,Asian,20–29,M,E5,2013,19.0,43.0
1042,Asian,20–29,M,E5,2014,22.0,45.0
1043,Asian,20–29,M,E5,2015,17.0,42.0
1044,Asian,20–29,M,H6,2010,10.0,69.0
1045,Asian,20–29,M,H6,2011,9.0,91.0
1046,Asian,20–29,M,H6,2012,10.0,107.0
1047,Asian,20–29,M,H6,2013,9.0,104.0
1048,Asian,20–29,M,H6,2014,3.0,107.0
1049,Asian,20–29,M,H6,2015,3.0,134.0
1050,Asian,20–29,M,E4,2010,37.0,487.0
1051,Asian,20–29,M,E4,2011,29.0,525.0
1052,Asian,20–29,M,E4,2012,30.0,554.0
1053,Asian,20–29,M,E4,2013,18.0,573.0
1054,Asian,20–29,M,E4,2014,24.0,626.0
1055,Asian,20–29,M,E4,2015,25.0,681.0
1056,Asian,20–29,M,H1,2010,47.0,153.0
1057,Asian,20–29,M,H1,2011,29.0,156.0
1058,Asian,20–29,M,H1,2012,44.0,175.0
1059,Asian,20–29,M,H1,2013,29.0,188.0
1060,Asian,20–29,M,H1,2014,21.0,185.0
1061,Asian,20–29,M,H1,2015,16.0,218.0
1062,Asian,20–29,M,A4,2010,13.0,21.0
1063,Asian,20–29,M,A4,2011,10.0,20.0
1064,Asian,20–29,M,A4,2012,14.0,23.0
1065,Asian,20–29,M,A4,2013,19.0,19.0
1066,Asian,20–29,M,A4,2014,17.0,21.0
1067,Asian,20–29,M,A4,2015,18.0,26.0
1068,Asian,20–29,M,G5,2010,34.0,86.0
1069,Asian,20–29,M,G5,2011,41.0,76.0
1070,Asian,20–29,M,G5,2012,28.0,64.0
1071,Asian,20–29,M,G5,2013,37.0,63.0
1072,Asian,20–29,M,G5,2014,40.0,71.0
1073,Asian,20–29,M,G5,2015,34.0,63.0
1074,Asian,20–29,M,D1,2010,13.0,21.0
1075,Asian,20–29,M,D1,2011,22.0,26.0
1076,Asian,20–29,M,D1,2012,23.0,29.0
1077,Asian,20–29,M,D1,2013,14.0,33.0
1078,Asian,20–29,M,D1,2014,3.0,40.0
1079,Asian,20–29,M,D1,2015,1.0,39.0
1080,Asian,20–29,M,A3,2010,12.0,45.0
1081,Asian,20–29,M,A3,2011,14.0,62.0
1082,Asian,20–29,M,A3,2012,7.0,61.0
1083,Asian,20–29,M,A3,2013,8.0,67.0
1084,Asian,20–29,M,A3,2014,4.0,65.0
1085,Asian,20–29,M,A3,2015,6.0,71.0
1086,Asian,20–29,M,H5,2010,54.0,4526.0
1087,Asian,20–29,M,H5,2011,113.0,4845.0
1088,Asian,20–29,M,H5,2012,123.0,5035.0
1089,Asian,20–29,M,H5,2013,126.0,4925.0
1090,Asian,20–29,M,H5,2014,109.0,4956.0
1091,Asian,20–29,M,H5,2015,77.0,5006.0
1092,Asian,20–29,M,E1,2010,64.0,147.0
1093,Asian,20–29,M,E1,2011,40.0,138.0
1094,Asian,20–29,M,E1,2012,40.0,137.0
1095,Asian,20–29,M,E1,2013,29.0,147.0
1096,Asian,20–29,M,E1,2014,25.0,155.0
1097,Asian,20–29,M,E1,2015,24.0,161.0
1098,Asian,20–29,M,G3,2010,15.0,67.0
1099,Asian,20–29,M,G3,2011,11.0,63.0
